title,title_detail,link,links,author,authors,published,published_parsed,tags,id,guidislink,summary,source,appids,title_summary,nouns,date_str
"$15,000 Later, Diablo Immortal Player Finally Has His Legendary Gem","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': '$15,000 Later, Diablo Immortal Player Finally Has His Legendary Gem'}",https://kotaku.com/diablo-immortal-gacha-loot-microtransaction-spending-qu-1849102569,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/diablo-immortal-gacha-loot-microtransaction-spending-qu-1849102569'}]",Luke Plunkett,[{'name': 'Luke Plunkett'}],"Thu, 23 Jun 2022 23:30:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=23, tm_min=30, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'diablo', 'scheme': None, 'label': None}, {'term': 'immortal', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'role playing video games', 'scheme': None, 'label': None}, {'term': 'video games with isometric graphics', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'blizzard games', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'multiplayer online games', 'scheme': None, 'label': None}, {'term': 'kotaku au', 'scheme': None, 'label': None}, {'term': 'human interest', 'scheme': None, 'label': None}, {'term': 'quin', 'scheme': None, 'label': None}]",1849102569,False,"the last time we checked in on streamer quin and his attempts to buy his way to glory in diablo immortal, he had spent $6,600 and not attained a single 5-star legendary gem. i am happy (?) to report that, after more than doubling his investment, he finally has his loot.read more...",kotaku,,"$15,000 Later, Diablo Immortal Player Finally Has His Legendary Gem the last time we checked in on streamer quin and his attempts to buy his way to glory in diablo immortal, he had spent $6,600 and not attained a single 5-star legendary gem. i am happy (?) to report that, after more than doubling his investment, he finally has his loot.read more...","['his loot.read', 'diablo immortal player', 'his way', 'glory', 'diablo immortal', 'his investment', 'a single 5-star legendary gem', 'streamer quin', 'his legendary gem']",2022-06-23 23:30:00
"Ubisoft CEO Takes $300,000 Pay Cut After Company’s Poor Performance","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Ubisoft CEO Takes $300,000 Pay Cut After Company’s Poor Performance'}",https://kotaku.com/ubisoft-ceo-yves-guillemot-assassin-s-creed-valhalla-pa-1849102248,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/ubisoft-ceo-yves-guillemot-assassin-s-creed-valhalla-pa-1849102248'}]",Ian Walker,[{'name': 'Ian Walker'}],"Thu, 23 Jun 2022 22:25:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=22, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'ubisoft', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'nintendo', 'scheme': None, 'label': None}, {'term': 'guillemot', 'scheme': None, 'label': None}, {'term': 'seine saint denis', 'scheme': None, 'label': None}, {'term': 'yves', 'scheme': None, 'label': None}, {'term': 'action adventure games', 'scheme': None, 'label': None}, {'term': 'labor', 'scheme': None, 'label': None}, {'term': 'video game publishers', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'business finance', 'scheme': None, 'label': None}, {'term': 'assassins creed', 'scheme': None, 'label': None}, {'term': 'yves guillemot', 'scheme': None, 'label': None}]",1849102248,False,"the latest ubisoft earnings reports shared that longtime chief executive yves guillemot will voluntarily take a sizable pay cut totaling €310,607 (around $327,000 usd).read more...",kotaku,,"Ubisoft CEO Takes $300,000 Pay Cut After Company’s Poor Performance the latest ubisoft earnings reports shared that longtime chief executive yves guillemot will voluntarily take a sizable pay cut totaling €310,607 (around $327,000 usd).read more...","['a sizable pay cut', 'ubisoft ceo', '$300,000 pay cut', 'company’s poor performance', 'longtime chief executive yves guillemot', 'the latest ubisoft earnings reports', 'usd).read']",2022-06-23 22:25:00
The Nintendo Switch Has A Big Summer Sale Right Now,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'The Nintendo Switch Has A Big Summer Sale Right Now'}",https://kotaku.com/nintendo-switch-summer-sale-discounts-mario-skyrim-star-1849102147,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/nintendo-switch-summer-sale-discounts-mario-skyrim-star-1849102147'}]",Ethan Gach,[{'name': 'Ethan Gach'}],"Thu, 23 Jun 2022 22:10:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=22, tm_min=10, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'nintendo', 'scheme': None, 'label': None}, {'term': 'nintendo switch', 'scheme': None, 'label': None}, {'term': 'wii u', 'scheme': None, 'label': None}, {'term': 'diddy kong', 'scheme': None, 'label': None}, {'term': 'mario', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'monster hunter rise', 'scheme': None, 'label': None}, {'term': 'video games developed in japan', 'scheme': None, 'label': None}, {'term': 'donkey kong', 'scheme': None, 'label': None}, {'term': 'home video game consoles', 'scheme': None, 'label': None}, {'term': 'video game sequels', 'scheme': None, 'label': None}, {'term': 'video game consoles', 'scheme': None, 'label': None}]",1849102147,False,"the dog days of summer are officially here. whether you’re trying to take your mind off the heat or the bad headlines, you’re in luck: nintendo is currently running a major sale on digital switch games. cool off with donkey kong country: tropical freeze or mind-meld with a sentient hat in super mario odyssey for 30%…read more...",kotaku,1446780,"The Nintendo Switch Has A Big Summer Sale Right Now the dog days of summer are officially here. whether you’re trying to take your mind off the heat or the bad headlines, you’re in luck: nintendo is currently running a major sale on digital switch games. cool off with donkey kong country: tropical freeze or mind-meld with a sentient hat in super mario odyssey for 30%…read more...","['luck', 'mind-meld', 'digital switch games', 'super mario odyssey', 'donkey kong country', 'a big summer sale', 'your mind', 'a major sale', 'tropical freeze', 'nintendo', 'a sentient hat', 'summer', 'the dog days', 'the nintendo switch', 'the heat', 'the bad headlines']",2022-06-23 22:10:00
"Devs Share The Wild, Secret Hacks Your Favorite Games Rely On","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Devs Share The Wild, Secret Hacks Your Favorite Games Rely On'}",https://kotaku.com/dirty-tricks-secrets-hacks-devs-assassin-s-creed-horses-1849102054,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/dirty-tricks-secrets-hacks-devs-assassin-s-creed-horses-1849102054'}]",Zack Zwiezen,[{'name': 'Zack Zwiezen'}],"Thu, 23 Jun 2022 21:50:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=21, tm_min=50, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'charles randall', 'scheme': None, 'label': None}, {'term': 'windows games', 'scheme': None, 'label': None}, {'term': 'parkes haskell', 'scheme': None, 'label': None}, {'term': 'georg zoeller', 'scheme': None, 'label': None}, {'term': 'luke parkes', 'scheme': None, 'label': None}, {'term': 'malik', 'scheme': None, 'label': None}, {'term': 'kotaku', 'scheme': None, 'label': None}, {'term': 'logan', 'scheme': None, 'label': None}, {'term': 'minecraft', 'scheme': None, 'label': None}, {'term': 'rpg', 'scheme': None, 'label': None}, {'term': 'rolf klischewski', 'scheme': None, 'label': None}, {'term': 'alex zandra', 'scheme': None, 'label': None}, {'term': 'half life 2', 'scheme': None, 'label': None}, {'term': 'taylor swope', 'scheme': None, 'label': None}, {'term': 'steve', 'scheme': None, 'label': None}, {'term': 'obsidian', 'scheme': None, 'label': None}, {'term': 'nate purkeypile', 'scheme': None, 'label': None}]",1849102054,False,did you know all the horses in assassin’s creed 1 are built using really fucked up human skeletons? or that titan quest used invisible squirrels as in-game timers? all of this is true and is more proof that games are mostly wild collections of code and hope that have more in common with miracles than they do with…read more...,kotaku,,"Devs Share The Wild, Secret Hacks Your Favorite Games Rely On did you know all the horses in assassin’s creed 1 are built using really fucked up human skeletons? or that titan quest used invisible squirrels as in-game timers? all of this is true and is more proof that games are mostly wild collections of code and hope that have more in common with miracles than they do with…read more...","['that titan quest', 'human skeletons', 'creed', 'the wild, secret hacks', 'invisible squirrels', 'games', 'your favorite games', 'wild collections', 'all the horses', 'more proof', 'game', 'assassin', 'code', 'miracles']",2022-06-23 21:50:00
"Overwatch 2 Will Replace The Original, Making It Unplayable In October","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Overwatch 2 Will Replace The Original, Making It Unplayable In October'}",https://kotaku.com/overwatch-2-october-release-date-multiplatform-replace-1849101931,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/overwatch-2-october-release-date-multiplatform-replace-1849101931'}]",Jeremy Winslow,[{'name': 'Jeremy Winslow'}],"Thu, 23 Jun 2022 21:25:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=21, tm_min=25, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'overwatch', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'activision blizzard', 'scheme': None, 'label': None}, {'term': 'multiplayer video games', 'scheme': None, 'label': None}, {'term': 'transmedia storytelling', 'scheme': None, 'label': None}, {'term': 'jeff kaplan', 'scheme': None, 'label': None}, {'term': 'setting', 'scheme': None, 'label': None}, {'term': 'aaron keller', 'scheme': None, 'label': None}, {'term': 'multiplayer online games', 'scheme': None, 'label': None}, {'term': 'tracer', 'scheme': None, 'label': None}, {'term': 'first person shooters', 'scheme': None, 'label': None}, {'term': 'queen', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'development of overwatch', 'scheme': None, 'label': None}]",1849101931,False,"if you had a sneaking suspicion that blizzard’s currently in-beta hero shooter overwatch 2 would affect the 2016 original game in some way, you were absolutely correct. it turns out that when the upcoming sequel drops on october 4, it will straight-up replace overwatch, rendering that now seven-year-old game…read more...",kotaku,,"Overwatch 2 Will Replace The Original, Making It Unplayable In October if you had a sneaking suspicion that blizzard’s currently in-beta hero shooter overwatch 2 would affect the 2016 original game in some way, you were absolutely correct. it turns out that when the upcoming sequel drops on october 4, it will straight-up replace overwatch, rendering that now seven-year-old game…read more...","['some way', 'now seven-year-old game', 'straight-up replace overwatch', 'beta', 'a sneaking suspicion', 'october', 'the upcoming sequel', 'that blizzard', 'the 2016 original game']",2022-06-23 21:25:00
Let’s Discuss The Mind-Blowing Ending To Obi-Wan,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Let’s Discuss The Mind-Blowing Ending To Obi-Wan'}",https://kotaku.com/obi-wan-finale-disney-plus-star-wars-anakin-darth-vader-1849101661,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/obi-wan-finale-disney-plus-star-wars-anakin-darth-vader-1849101661'}]","Ari Notis, Ethan Gach,  and Zack Zwiezen","[{'name': 'Ari Notis, Ethan Gach,  and Zack Zwiezen'}]","Thu, 23 Jun 2022 21:00:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=21, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'obi wan', 'scheme': None, 'label': None}, {'term': 'obi', 'scheme': None, 'label': None}, {'term': 'the', 'scheme': None, 'label': None}, {'term': 'star wars episode iii revenge of the sith', 'scheme': None, 'label': None}, {'term': 'well', 'scheme': None, 'label': None}, {'term': 'darth vader', 'scheme': None, 'label': None}, {'term': 'andor', 'scheme': None, 'label': None}, {'term': 'lucas', 'scheme': None, 'label': None}, {'term': 'boba fett', 'scheme': None, 'label': None}, {'term': 'padme', 'scheme': None, 'label': None}, {'term': 'yoda', 'scheme': None, 'label': None}, {'term': 'qui gon jinn', 'scheme': None, 'label': None}, {'term': 'obi wan kenobi', 'scheme': None, 'label': None}, {'term': 'jedi', 'scheme': None, 'label': None}, {'term': 'ari qui gon', 'scheme': None, 'label': None}, {'term': 'krennic', 'scheme': None, 'label': None}, {'term': 'ethan ethan', 'scheme': None, 'label': None}, {'term': 'ethan darth maul', 'scheme': None, 'label': None}, {'term': 'anakin', 'scheme': None, 'label': None}, {'term': 'luke his', 'scheme': None, 'label': None}, {'term': 'ari obi wan', 'scheme': None, 'label': None}, {'term': 'zack obi wan', 'scheme': None, 'label': None}, {'term': 'fictional cyborgs', 'scheme': None, 'label': None}, {'term': 'zack lol', 'scheme': None, 'label': None}, {'term': 'disney', 'scheme': None, 'label': None}, {'term': 'leia', 'scheme': None, 'label': None}, {'term': 'ari oh', 'scheme': None, 'label': None}, {'term': 'zack vader', 'scheme': None, 'label': None}, {'term': 'solo', 'scheme': None, 'label': None}, {'term': 'zack yeah', 'scheme': None, 'label': None}, {'term': 'ethan gach', 'scheme': None, 'label': None}, {'term': 'lucasfilm', 'scheme': None, 'label': None}, {'term': 'ethan least', 'scheme': None, 'label': None}, {'term': 'qui gon', 'scheme': None, 'label': None}, {'term': 'hayden christensen', 'scheme': None, 'label': None}, {'term': 'darth maul', 'scheme': None, 'label': None}, {'term': 'zack qui gon', 'scheme': None, 'label': None}, {'term': 'ethan ari', 'scheme': None, 'label': None}, {'term': 'lightsaber', 'scheme': None, 'label': None}, {'term': 'sith', 'scheme': None, 'label': None}, {'term': 'grievous', 'scheme': None, 'label': None}, {'term': 'ari omg', 'scheme': None, 'label': None}, {'term': 'ari hahahah', 'scheme': None, 'label': None}, {'term': 'ethan zack', 'scheme': None, 'label': None}, {'term': 'ethan love', 'scheme': None, 'label': None}, {'term': 'honestly', 'scheme': None, 'label': None}, {'term': 'fictional characters', 'scheme': None, 'label': None}, {'term': 'ewan mcgregor', 'scheme': None, 'label': None}, {'term': 'ari notis', 'scheme': None, 'label': None}, {'term': 'fiction', 'scheme': None, 'label': None}, {'term': 'zack zwiezen', 'scheme': None, 'label': None}]",1849101661,False,"so, obi-wan. if nothing else, you can’t deny that it was a tv show, and that after six episodes, it has now ended its run on disney+, at least for now. obviously, kotaku’s biggest star wars nerds—ethan gach, ari notis, and, no surprise here for longtime readers, zack zwiezen—had to talk about the finale, the show’s…read more...",kotaku,,"Let’s Discuss The Mind-Blowing Ending To Obi-Wan so, obi-wan. if nothing else, you can’t deny that it was a tv show, and that after six episodes, it has now ended its run on disney+, at least for now. obviously, kotaku’s biggest star wars nerds—ethan gach, ari notis, and, no surprise here for longtime readers, zack zwiezen—had to talk about the finale, the show’s…read more...","['kotaku’s biggest star wars', 'its run', 'longtime readers', 'zack zwiezen', 'the finale', 'the show’s', 'ari notis', 'disney+', 'wan', 'obi', '’s', 'six episodes', 'a tv show', 'ethan gach']",2022-06-23 21:00:00
American Arcadia Is Reviving The Long-Lost Art Of Multiple-Perspective Games,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'American Arcadia Is Reviving The Long-Lost Art Of Multiple-Perspective Games'}",https://kotaku.com/american-arcadia-preview-raw-fury-call-of-the-sea-tribe-1849101531,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/american-arcadia-preview-raw-fury-call-of-the-sea-tribe-1849101531'}]",Ari Notis,[{'name': 'Ari Notis'}],"Thu, 23 Jun 2022 20:35:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=20, tm_min=35, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'arcadia', 'scheme': None, 'label': None}, {'term': 'golgo', 'scheme': None, 'label': None}, {'term': 'platform game', 'scheme': None, 'label': None}, {'term': 'trevor', 'scheme': None, 'label': None}, {'term': 'video game genres', 'scheme': None, 'label': None}, {'term': 'rpg', 'scheme': None, 'label': None}, {'term': 'side scrolling video game', 'scheme': None, 'label': None}, {'term': 'video gaming', 'scheme': None, 'label': None}, {'term': 'action game', 'scheme': None, 'label': None}, {'term': 'tatiana delgado', 'scheme': None, 'label': None}, {'term': 'game design', 'scheme': None, 'label': None}, {'term': 'out of the blue', 'scheme': None, 'label': None}, {'term': 'arcadia in the arts and popular culture', 'scheme': None, 'label': None}, {'term': 'video game design', 'scheme': None, 'label': None}, {'term': 'gus', 'scheme': None, 'label': None}, {'term': 'the truman show', 'scheme': None, 'label': None}, {'term': 'ubisoft', 'scheme': None, 'label': None}, {'term': 'angela', 'scheme': None, 'label': None}, {'term': 'crash bandicoot', 'scheme': None, 'label': None}]",1849101531,False,it’s not the sort of thing you often see in games these days.read more...,kotaku,1249040,American Arcadia Is Reviving The Long-Lost Art Of Multiple-Perspective Games it’s not the sort of thing you often see in games these days.read more...,"['games', 'multiple-perspective games', 'thing', 'the long-lost art', 'american arcadia']",2022-06-23 20:35:00
"Seven Minutes From American Arcadia: It's Like The Truman Show, But They’re Trying To Kill You","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': ""Seven Minutes From American Arcadia: It's Like The Truman Show, But They’re Trying To Kill You""}",https://kotaku.com/american-arcadia-hybrid-3d-platformer-out-of-the-blue-g-1849101134,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/american-arcadia-hybrid-3d-platformer-out-of-the-blue-g-1849101134'}]",Eric Schulkin,[{'name': 'Eric Schulkin'}],"Thu, 23 Jun 2022 19:45:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=19, tm_min=45, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'arcadia', 'scheme': None, 'label': None}, {'term': 'truman', 'scheme': None, 'label': None}, {'term': 'the truman show', 'scheme': None, 'label': None}, {'term': 'presidency of harry s truman', 'scheme': None, 'label': None}, {'term': 'films', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'english language films', 'scheme': None, 'label': None}, {'term': 'harry s truman', 'scheme': None, 'label': None}, {'term': 'time person of the year', 'scheme': None, 'label': None}, {'term': 'haberdashers', 'scheme': None, 'label': None}, {'term': 'law crime', 'scheme': None, 'label': None}]",1849101134,False,read more...,kotaku,1062100,"Seven Minutes From American Arcadia: It's Like The Truman Show, But They’re Trying To Kill You read more...","['the truman show', 'american arcadia']",2022-06-23 19:45:00
"Crypto Miners Are Dumping Tons Of GPUs, So Maybe You Can Finally Get One","{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Crypto Miners Are Dumping Tons Of GPUs, So Maybe You Can Finally Get One'}",https://kotaku.com/gpu-nvidia-crypto-miners-geforce-rtx-3060-used-flood-ma-1849101183,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/gpu-nvidia-crypto-miners-geforce-rtx-3060-used-flood-ma-1849101183'}]",Sisi Jiang,[{'name': 'Sisi Jiang'}],"Thu, 23 Jun 2022 19:25:18 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=19, tm_min=25, tm_sec=18, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'geforce', 'scheme': None, 'label': None}, {'term': 'graphics processing unit', 'scheme': None, 'label': None}, {'term': 'geforce 20 series', 'scheme': None, 'label': None}, {'term': 'computer architecture', 'scheme': None, 'label': None}, {'term': 'technology internet', 'scheme': None, 'label': None}, {'term': 'linus sebastian', 'scheme': None, 'label': None}, {'term': 'cryptocurrency', 'scheme': None, 'label': None}, {'term': 'technology', 'scheme': None, 'label': None}, {'term': 'hardware acceleration', 'scheme': None, 'label': None}, {'term': 'graphics cards', 'scheme': None, 'label': None}, {'term': 'nvidia', 'scheme': None, 'label': None}, {'term': 'computing', 'scheme': None, 'label': None}, {'term': 'gpgpu', 'scheme': None, 'label': None}, {'term': 'graphics hardware', 'scheme': None, 'label': None}]",1849101183,False,"the crypto market is continuing to fall, which has led a ton of miners to exit the market or to downscale their operations, thus finding themselves in possession of valuable computer components that they now no longer need. some such miners, many from china and south asia (where electricity is cheaper), are now taking…read more...",kotaku,,"Crypto Miners Are Dumping Tons Of GPUs, So Maybe You Can Finally Get One the crypto market is continuing to fall, which has led a ton of miners to exit the market or to downscale their operations, thus finding themselves in possession of valuable computer components that they now no longer need. some such miners, many from china and south asia (where electricity is cheaper), are now taking…read more...","['the market', 'possession', 'miners', 'the crypto market', 'crypto miners', 'valuable computer components', 'south asia', 'electricity', 'gpus', 'tons', 'china', 'their operations', 'a ton', 'some such miners']",2022-06-23 19:25:18
Your Summer 2022 Anime Guide,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Your Summer 2022 Anime Guide'}",https://kotaku.com/anime-summer-season-netflix-crunchyroll-funimation-1849099905,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/anime-summer-season-netflix-crunchyroll-funimation-1849099905'}]",Isaiah Colbert,[{'name': 'Isaiah Colbert'}],"Thu, 23 Jun 2022 17:20:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=17, tm_min=20, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'anime', 'scheme': None, 'label': None}, {'term': 'animation', 'scheme': None, 'label': None}, {'term': 'satelight genre', 'scheme': None, 'label': None}, {'term': 'anime industry', 'scheme': None, 'label': None}, {'term': 'entertainment culture', 'scheme': None, 'label': None}, {'term': 'musashi', 'scheme': None, 'label': None}, {'term': 'the ghost', 'scheme': None, 'label': None}, {'term': 'mystery', 'scheme': None, 'label': None}, {'term': 'crunchyroll', 'scheme': None, 'label': None}, {'term': 'grimm', 'scheme': None, 'label': None}, {'term': 'sentence', 'scheme': None, 'label': None}, {'term': 'david production', 'scheme': None, 'label': None}, {'term': 'yuuri', 'scheme': None, 'label': None}, {'term': 'weiss schnee', 'scheme': None, 'label': None}, {'term': 'funimation', 'scheme': None, 'label': None}, {'term': 'netflix', 'scheme': None, 'label': None}, {'term': 'ai yazawa', 'scheme': None, 'label': None}, {'term': 'toonami', 'scheme': None, 'label': None}, {'term': 'berry', 'scheme': None, 'label': None}, {'term': 'aniplex', 'scheme': None, 'label': None}, {'term': 'scott pilgrim', 'scheme': None, 'label': None}, {'term': 'kakashi', 'scheme': None, 'label': None}, {'term': 'lilith', 'scheme': None, 'label': None}, {'term': 'world cup', 'scheme': None, 'label': None}, {'term': 'shonen manga', 'scheme': None, 'label': None}]",1849099905,False,"if you happen to be suffering from a general air of malaise following the spring time season and are looking to fill your summer with something fresh from the anime scene, well tough. kidding! summer is right around the corner and with it are a bunch of new anime to watch. read more...",kotaku,,"Your Summer 2022 Anime Guide if you happen to be suffering from a general air of malaise following the spring time season and are looking to fill your summer with something fresh from the anime scene, well tough. kidding! summer is right around the corner and with it are a bunch of new anime to watch. read more...","['a bunch', 'your summer 2022 anime guide', 'your summer', 'the spring time season', 'new anime', 'malaise', 'the corner', 'a general air', 'summer', 'the anime scene', 'something']",2022-06-23 17:20:00
Destiny 2 YouTube Takedown Revenge Plot Leads To $7.6 Million Bungie Lawsuit,"{'type': 'text/plain', 'language': None, 'base': 'https://kotaku.com/rss', 'value': 'Destiny 2 YouTube Takedown Revenge Plot Leads To $7.6 Million Bungie Lawsuit'}",https://kotaku.com/destiny-2-witch-queen-bungie-dmca-youtube-lawsuit-copyr-1849100023,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://kotaku.com/destiny-2-witch-queen-bungie-dmca-youtube-lawsuit-copyr-1849100023'}]",Ethan Gach,[{'name': 'Ethan Gach'}],"Thu, 23 Jun 2022 17:00:00 GMT","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=23, tm_hour=17, tm_min=0, tm_sec=0, tm_wday=3, tm_yday=174, tm_isdst=0)","[{'term': 'youtube', 'scheme': None, 'label': None}, {'term': 'destiny', 'scheme': None, 'label': None}, {'term': 'bungie', 'scheme': None, 'label': None}, {'term': 'nazo', 'scheme': None, 'label': None}, {'term': 'entertainment culture', 'scheme': None, 'label': None}, {'term': 'owen spence', 'scheme': None, 'label': None}, {'term': 'role playing video games', 'scheme': None, 'label': None}, {'term': 'google', 'scheme': None, 'label': None}, {'term': 'nanotechnology in fiction', 'scheme': None, 'label': None}, {'term': 'video gaming', 'scheme': None, 'label': None}, {'term': 'promethean', 'scheme': None, 'label': None}, {'term': 'notice and take down', 'scheme': None, 'label': None}, {'term': 'video games', 'scheme': None, 'label': None}, {'term': 'promethan', 'scheme': None, 'label': None}, {'term': 'nick minor', 'scheme': None, 'label': None}, {'term': 'creative works', 'scheme': None, 'label': None}, {'term': 'multiplayer video games', 'scheme': None, 'label': None}, {'term': 'digital millennium copyright act', 'scheme': None, 'label': None}, {'term': 'twitch', 'scheme': None, 'label': None}, {'term': 'online copyright infringement liability limitation act', 'scheme': None, 'label': None}, {'term': 'first person shooters', 'scheme': None, 'label': None}]",1849100023,False,"a spree of rogue dmca takedown notices for destiny 2 content on youtube earlier this year has now ballooned into a $7.6 million lawsuit, as bungie goes after the alleged perpetrator in court. in addition, some destiny 2 content creators now say they feel “betrayed” after the person who was seemingly responsible denied…read more...",kotaku,,"Destiny 2 YouTube Takedown Revenge Plot Leads To $7.6 Million Bungie Lawsuit a spree of rogue dmca takedown notices for destiny 2 content on youtube earlier this year has now ballooned into a $7.6 million lawsuit, as bungie goes after the alleged perpetrator in court. in addition, some destiny 2 content creators now say they feel “betrayed” after the person who was seemingly responsible denied…read more...","['a $7.6 million lawsuit', 'some destiny 2 content creators', 'destiny 2 content', 'addition', 'rogue dmca takedown', 'a spree', 'the person', 'destiny 2 youtube takedown revenge plot', 'bungie', 'court', 'the alleged perpetrator', '$7.6 million bungie lawsuit', 'youtube']",2022-06-23 17:00:00
