title,title_detail,link,links,author,authors,published,published_parsed,tags,id,guidislink,summary,source,appids,title_summary,nouns,date_str
The Cycle: Frontier greets the launch of season one with a smile and a bullet today,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'The Cycle: Frontier greets the launch of season one with a smile and a bullet today'}",https://www.rockpapershotgun.com/the-cycle-frontier-greets-the-launch-of-season-one-with-a-smile-and-a-bullet-today,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/the-cycle-frontier-greets-the-launch-of-season-one-with-a-smile-and-a-bullet-today'}]",CJ Wheeler,[{'name': 'CJ Wheeler'}],"Wed, 22 Jun 2022 13:17:10 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=13, tm_min=17, tm_sec=10, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'The Cycle: Frontier', 'scheme': None, 'label': None}, {'term': 'Science Fiction', 'scheme': None, 'label': None}, {'term': 'FPS/Shooter', 'scheme': None, 'label': None}, {'term': 'Free-to-play', 'scheme': None, 'label': None}, {'term': 'Survival & Crafting', 'scheme': None, 'label': None}, {'term': 'Yager', 'scheme': None, 'label': None}, {'term': 'Action Adventure', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/the-cycle-frontier-greets-the-launch-of-season-one-with-a-smile-and-a-bullet-today,False,"today sees the arrival of season one of free-to-play sci-fi looter shooter the cycle: frontier with the 1.2.0 patch. the game soft-launched with a pre-season on june 8th, so its transition into the first season seems to consist largely of the launch of its fortuna battle pass. here’s a trailer detailing what the pass entails, below.

read more",rock_paper_sg,868270,"The Cycle: Frontier greets the launch of season one with a smile and a bullet today today sees the arrival of season one of free-to-play sci-fi looter shooter the cycle: frontier with the 1.2.0 patch. the game soft-launched with a pre-season on june 8th, so its transition into the first season seems to consist largely of the launch of its fortuna battle pass. here’s a trailer detailing what the pass entails, below.

read more","['its transition', 'the game', 'a trailer', 'its fortuna battle pass', 'the cycle', 'a bullet', 'the first season', 'june 8th', 'free-to-play sci-fi looter shooter', 'the launch', 'frontier', 'the pass', 'the 1.2.0 patch', 'the arrival', 'frontier greets', '-', 'a smile', 'season']",2022-06-22 13:17:10
Activision Blizzard CEO Bobby Kotick is re-elected to the board for another year,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'Activision Blizzard CEO Bobby Kotick is re-elected to the board for another year'}",https://www.rockpapershotgun.com/activision-blizzard-ceo-bobby-kotick-is-re-elected-to-the-board-for-another-year,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/activision-blizzard-ceo-bobby-kotick-is-re-elected-to-the-board-for-another-year'}]",CJ Wheeler,[{'name': 'CJ Wheeler'}],"Wed, 22 Jun 2022 11:32:59 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=22, tm_hour=11, tm_min=32, tm_sec=59, tm_wday=2, tm_yday=173, tm_isdst=0)","[{'term': 'FPS/Shooter', 'scheme': None, 'label': None}, {'term': 'Blizzard Entertainment', 'scheme': None, 'label': None}, {'term': 'Action Adventure', 'scheme': None, 'label': None}, {'term': 'Activision Blizzard', 'scheme': None, 'label': None}, {'term': 'Activision', 'scheme': None, 'label': None}, {'term': '#business', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/activision-blizzard-ceo-bobby-kotick-is-re-elected-to-the-board-for-another-year,False,"activision blizzard ceo bobby kotick was successfully re-elected to the board of directors for another year as a result of the company's annual shareholder meeting yesterday. this was despite efforts by company employees and shareholders to oust kotick, which began in november. you can read the outcomes of the meeting in full here.

read more",rock_paper_sg,,"Activision Blizzard CEO Bobby Kotick is re-elected to the board for another year activision blizzard ceo bobby kotick was successfully re-elected to the board of directors for another year as a result of the company's annual shareholder meeting yesterday. this was despite efforts by company employees and shareholders to oust kotick, which began in november. you can read the outcomes of the meeting in full here.

read more","['bobby kotick', 'the board', 'efforts', 'the meeting', 'the outcomes', 'another year', 'a result', 'shareholders', 'another year activision blizzard ceo bobby kotick', ""the company's annual shareholder meeting"", 'activision blizzard ceo', 'november', 'company employees', 'kotick', 'directors']",2022-06-22 11:32:59
The Razer Basilisk Ultimate Hyperspeed is down to $80 at Amazon ($150 MSRP),"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'The Razer Basilisk Ultimate Hyperspeed is down to $80 at Amazon ($150 MSRP)'}",https://www.rockpapershotgun.com/the-razer-basilisk-ultimate-hyperspeed-is-down-to-80-at-amazon-150-msrp,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/the-razer-basilisk-ultimate-hyperspeed-is-down-to-80-at-amazon-150-msrp'}]",Will Judd,[{'name': 'Will Judd'}],"Tue, 21 Jun 2022 21:40:59 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=21, tm_min=40, tm_sec=59, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Razer', 'scheme': None, 'label': None}, {'term': 'PC', 'scheme': None, 'label': None}, {'term': 'Gaming Mice', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/the-razer-basilisk-ultimate-hyperspeed-is-down-to-80-at-amazon-150-msrp,False,"the razer basilisk ultimate is one of the best wireless mice on the market, offering a comfortably wide design with plenty of buttons and a fancy scroll wheel - a popular recipe that could also describe the logitech g502. the basilisk ultimate normally oscillates between $140 and a sale price of $90, but today it's gone lower - it's $80 at amazon. that's a pretty solid price for what you're getting!
read more",rock_paper_sg,,"The Razer Basilisk Ultimate Hyperspeed is down to $80 at Amazon ($150 MSRP) the razer basilisk ultimate is one of the best wireless mice on the market, offering a comfortably wide design with plenty of buttons and a fancy scroll wheel - a popular recipe that could also describe the logitech g502. the basilisk ultimate normally oscillates between $140 and a sale price of $90, but today it's gone lower - it's $80 at amazon. that's a pretty solid price for what you're getting!
read more","['the market', '$150 msrp', 'buttons', 'the razer basilisk ultimate hyperspeed', 'a comfortably wide design', 'a fancy scroll wheel', 'a sale price', 'the best wireless mice', 'a popular recipe', 'plenty', 'amazon', 'a pretty solid price', 'the razer basilisk ultimate', 'the basilisk ultimate', 'the logitech g502']",2022-06-21 21:40:59
Bo: Path Of The Teal Lotus is a Metroidvania from the people Nintendo stopped making Metroid fangames,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'Bo: Path Of The Teal Lotus is a Metroidvania from the people Nintendo stopped making Metroid fangames'}",https://www.rockpapershotgun.com/bo-path-of-the-teal-lotus-is-a-metroidvania-from-the-people-nintendo-stopped-making-metroid-fangames,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/bo-path-of-the-teal-lotus-is-a-metroidvania-from-the-people-nintendo-stopped-making-metroid-fangames'}]",Graham Smith,[{'name': 'Graham Smith'}],"Tue, 21 Jun 2022 21:27:26 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=21, tm_min=27, tm_sec=26, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Squid Shock Studios', 'scheme': None, 'label': None}, {'term': 'Metroidvania', 'scheme': None, 'label': None}, {'term': 'Bō: Path of the Teal Lotus', 'scheme': None, 'label': None}, {'term': 'AM2R', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/bo-path-of-the-teal-lotus-is-a-metroidvania-from-the-people-nintendo-stopped-making-metroid-fangames,False,"b&omacr: path of the teal lotus launched on kickstarter back in february and quickly cleared its funding goal for a metroidvania based on japanese folklore. it has gained even more attention in the last day or so, because its creation reunites some of the people who worked on am2r, the well-liked unofficial metroid 2 remake that nintendo dmca'd out of existence in 2016.

read more",rock_paper_sg,,"Bo: Path Of The Teal Lotus is a Metroidvania from the people Nintendo stopped making Metroid fangames b&omacr: path of the teal lotus launched on kickstarter back in february and quickly cleared its funding goal for a metroidvania based on japanese folklore. it has gained even more attention in the last day or so, because its creation reunites some of the people who worked on am2r, the well-liked unofficial metroid 2 remake that nintendo dmca'd out of existence in 2016.

read more","['bō', 'kickstarter', 'existence', 'the last day', 'the teal lotus', 'the people', 'its funding goal', 'path', 'nintendo', 'metroid fangames', 'even more attention', 'japanese folklore', 'the well-liked unofficial metroid 2 remake', 'a metroidvania', 'february', 'am2r', ""dmca'd"", 'its creation']",2022-06-21 21:27:26
AMD's blazing-fast Ryzen 9 5900X processor is £342 after a £168 reduction,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': ""AMD's blazing-fast Ryzen 9 5900X processor is £342 after a £168 reduction""}",https://www.rockpapershotgun.com/amds-blazing-fast-ryzen-9-5900x-processor-is-342-after-a-168-reduction,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/amds-blazing-fast-ryzen-9-5900x-processor-is-342-after-a-168-reduction'}]",Will Judd,[{'name': 'Will Judd'}],"Tue, 21 Jun 2022 21:16:11 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=21, tm_min=16, tm_sec=11, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'AMD', 'scheme': None, 'label': None}, {'term': 'PC', 'scheme': None, 'label': None}, {'term': 'Ryzen', 'scheme': None, 'label': None}, {'term': 'CPU', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/amds-blazing-fast-ryzen-9-5900x-processor-is-342-after-a-168-reduction,False,"ebay is offering 15% off on a range of a products, allowing you to get the amd ryzen 9 5900x 12-core processor for a historic low price: £342. to get the discount, use code big15 at the checkout. 
read more",rock_paper_sg,,"AMD's blazing-fast Ryzen 9 5900X processor is £342 after a £168 reduction ebay is offering 15% off on a range of a products, allowing you to get the amd ryzen 9 5900x 12-core processor for a historic low price: £342. to get the discount, use code big15 at the checkout. 
read more","['a historic low price', 'a products', 'code big15', 'a range', '15%', 'the amd ryzen 9 5900x 12-core processor', 'a £168 reduction', 'ebay', 'the checkout', 'the discount', ""amd's blazing-fast ryzen 9 5900x processor""]",2022-06-21 21:16:11
Factory management sim Good Company has left early access,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'Factory management sim Good Company has left early access'}",https://www.rockpapershotgun.com/factory-management-sim-good-company-has-left-early-access,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/factory-management-sim-good-company-has-left-early-access'}]",Graham Smith,[{'name': 'Graham Smith'}],"Tue, 21 Jun 2022 20:54:38 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=20, tm_min=54, tm_sec=38, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Management', 'scheme': None, 'label': None}, {'term': 'Chasing Carrots', 'scheme': None, 'label': None}, {'term': 'Good Company', 'scheme': None, 'label': None}, {'term': 'The Irregular Corporation', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/factory-management-sim-good-company-has-left-early-access,False,"i am continually on the lookout for the next management game to obsess me, and good company looks like a good candidate. it's a tycoon factory builder about forming a technology company and leading it, from product design through hiring staff and all the way to replacing those staff with robots. it looks cute and, as of its departure from steam early access today, robust. 

read more",rock_paper_sg,911430,"Factory management sim Good Company has left early access i am continually on the lookout for the next management game to obsess me, and good company looks like a good candidate. it's a tycoon factory builder about forming a technology company and leading it, from product design through hiring staff and all the way to replacing those staff with robots. it looks cute and, as of its departure from steam early access today, robust. 

read more","['its departure', 'a good candidate', 'product design', 'steam early access', 'a tycoon factory builder', 'robots', 'the lookout', 'the next management game', 'all the way', 'early access', 'those staff', 'a technology company', 'factory management sim good company', 'good company', 'hiring staff']",2022-06-21 20:54:38
Call Of The Wild: The Angler is an open world co-op fishing sim,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'Call Of The Wild: The Angler is an open world co-op fishing sim'}",https://www.rockpapershotgun.com/call-of-the-wild-the-angler-is-an-open-world-co-op-fishing-sim,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/call-of-the-wild-the-angler-is-an-open-world-co-op-fishing-sim'}]",Graham Smith,[{'name': 'Graham Smith'}],"Tue, 21 Jun 2022 20:22:02 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=20, tm_min=22, tm_sec=2, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Expansive Worlds', 'scheme': None, 'label': None}, {'term': 'Avalanche Software', 'scheme': None, 'label': None}, {'term': 'Simulation', 'scheme': None, 'label': None}, {'term': 'Call of the Wild: The Angler', 'scheme': None, 'label': None}, {'term': 'Sports', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/call-of-the-wild-the-angler-is-an-open-world-co-op-fishing-sim,False,"the hunter: call of the wild took avalanche's technical expertise in creating open worlds, gained by making the just cause series, and employed it instead to create an open world hunting sim. well, now call of the wild: the angler is intending to do it again, with an open world fishing game in which you walk or drive in search of the perfect spot to cast your line.

read more",rock_paper_sg,,"Call Of The Wild: The Angler is an open world co-op fishing sim the hunter: call of the wild took avalanche's technical expertise in creating open worlds, gained by making the just cause series, and employed it instead to create an open world hunting sim. well, now call of the wild: the angler is intending to do it again, with an open world fishing game in which you walk or drive in search of the perfect spot to cast your line.

read more","['call', 'the angler', 'an open world', 'series', 'the wild', 'co', ""avalanche's technical expertise"", 'open worlds', 'the perfect spot', 'op', 'your line', 'the hunter', 'search', 'an open world fishing game', '-']",2022-06-21 20:22:02
Valve's latest patent filing is for a new VR headset,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': ""Valve's latest patent filing is for a new VR headset""}",https://www.rockpapershotgun.com/valves-latest-patent-filing-is-for-a-new-vr-headset,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/valves-latest-patent-filing-is-for-a-new-vr-headset'}]",Graham Smith,[{'name': 'Graham Smith'}],"Tue, 21 Jun 2022 19:43:01 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=19, tm_min=43, tm_sec=1, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'VR', 'scheme': None, 'label': None}, {'term': 'Blockbuster', 'scheme': None, 'label': None}, {'term': 'Valve', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/valves-latest-patent-filing-is-for-a-new-vr-headset,False,"a new patent filing might offer the first look at designs for valve's next vr headset, a rumoured standalone device codenamed ""deckard"". the filing, made last year and published this past week, describes a head-mounted display with a rear housing, and the mechanisms by which that display could be adjusted. it's not thrilling stuff - but it is further confirmation that valve continue to work on designs for vr hardware.

read more",rock_paper_sg,,"Valve's latest patent filing is for a new VR headset a new patent filing might offer the first look at designs for valve's next vr headset, a rumoured standalone device codenamed ""deckard"". the filing, made last year and published this past week, describes a head-mounted display with a rear housing, and the mechanisms by which that display could be adjusted. it's not thrilling stuff - but it is further confirmation that valve continue to work on designs for vr hardware.

read more","['a new patent filing', 'stuff', 'the first look', 'a rumoured standalone device', 'a rear housing', 'vr hardware', 'the filing', 'designs', '""deckard', 'the mechanisms', 'that display', 'a head-mounted display', ""valve's latest patent filing"", 'further confirmation', 'a new vr', ""valve's next vr headset"", 'valve']",2022-06-21 19:43:01
"SpellForce: Conquest Of Eo is a strategy RPG with 4X DNA and ""do or die action""","{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'SpellForce: Conquest Of Eo is a strategy RPG with 4X DNA and ""do or die action""'}",https://www.rockpapershotgun.com/spellforce-conquest-of-eo-is-a-strategy-rpg-with-4x-dna-and-do-or-die-action,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/spellforce-conquest-of-eo-is-a-strategy-rpg-with-4x-dna-and-do-or-die-action'}]",Caelyn Ellis,[{'name': 'Caelyn Ellis'}],"Tue, 21 Jun 2022 16:00:00 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=16, tm_min=0, tm_sec=0, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'E3 2022', 'scheme': None, 'label': None}, {'term': 'Blockbuster', 'scheme': None, 'label': None}, {'term': 'SpellForce: Conquest of Eo', 'scheme': None, 'label': None}, {'term': 'THQ Nordic', 'scheme': None, 'label': None}, {'term': 'Story Rich', 'scheme': None, 'label': None}, {'term': 'Preview', 'scheme': None, 'label': None}, {'term': 'RPG', 'scheme': None, 'label': None}, {'term': 'Interview', 'scheme': None, 'label': None}, {'term': 'Owned by Gravity', 'scheme': None, 'label': None}, {'term': 'Fantasy', 'scheme': None, 'label': None}, {'term': 'Strategy', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/spellforce-conquest-of-eo-is-a-strategy-rpg-with-4x-dna-and-do-or-die-action,False,"i love the name ""spellforce"", mid-word capital letter and all. it conjures a mental image of a kid’s tv show where some, possibly sentai-style, superheroes learn about the importance of spelling and grammar. maybe a little punctuation, as a treat. spellforce the video game series isn’t that; it’s a trio of rpg-rts hybrids which, by the time you read this, will have had a new entry announced in the form of spellforce: conquest of eo. it’s a fresh, turn-based take on the series which casts the player as a wizard attempting to further their mastery of magic.

read more",rock_paper_sg,1581770,"SpellForce: Conquest Of Eo is a strategy RPG with 4X DNA and ""do or die action"" i love the name ""spellforce"", mid-word capital letter and all. it conjures a mental image of a kid’s tv show where some, possibly sentai-style, superheroes learn about the importance of spelling and grammar. maybe a little punctuation, as a treat. spellforce the video game series isn’t that; it’s a trio of rpg-rts hybrids which, by the time you read this, will have had a new entry announced in the form of spellforce: conquest of eo. it’s a fresh, turn-based take on the series which casts the player as a wizard attempting to further their mastery of magic.

read more","['mid-word capital letter', 'a kid', '’s tv show', 'the form', 'their mastery', 'maybe a little punctuation', 'superheroes', 'rpg-rts hybrids', 'spelling', 'action', 'the series', 'a wizard', '4x dna', 'spellforce', 'the time', 'the video game series', 'a new entry', 'a fresh, turn-based take', 'a treat', 'grammar', 'magic', 'the importance', 'some, possibly sentai-style', 'a trio', 'a strategy rpg', 'the player', 'eo', 'the name ""spellforce', 'a mental image']",2022-06-21 16:00:00
The trials and terrors of benchmarking The Cycle: Frontier,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'The trials and terrors of benchmarking The Cycle: Frontier'}",https://www.rockpapershotgun.com/the-trials-and-terrors-of-benchmarking-the-cycle-frontier,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/the-trials-and-terrors-of-benchmarking-the-cycle-frontier'}]",James Archer,[{'name': 'James Archer'}],"Tue, 21 Jun 2022 15:56:28 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=15, tm_min=56, tm_sec=28, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Yager', 'scheme': None, 'label': None}, {'term': 'The Cycle: Frontier', 'scheme': None, 'label': None}, {'term': 'Hardware', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/the-trials-and-terrors-of-benchmarking-the-cycle-frontier,False,"since the cycle: frontier is having its second (???) launch tomorrow, june 22nd, i thought i’d knock together a performance and settings guide to mark the occasion. this would involve, as they always do, a bunch of benchmark tests: repeatable runs through a specific area or sequence that would give an accurate indication of how different settings and hardware affect performance. in most games these are either quick and easy or time-consuming and easy, but not the cycle: frontier. oh no.


see, without a dedicated benchmarking tool, running these kinds of tests requires a certain controllable environment, where variables are known and parameters can be reset in a click. this is not the case for the cycle: frontier, whose environment is usually trying to fucking kill you, particularly though the unavoidable presence of other players. i’ve never sat down to record some average fps values only to spend half my time cowering behind a tree, fearful of being shot, robbed and – worst of all – forced to start work over again.

read more",rock_paper_sg,868270,"The trials and terrors of benchmarking The Cycle: Frontier since the cycle: frontier is having its second (???) launch tomorrow, june 22nd, i thought i’d knock together a performance and settings guide to mark the occasion. this would involve, as they always do, a bunch of benchmark tests: repeatable runs through a specific area or sequence that would give an accurate indication of how different settings and hardware affect performance. in most games these are either quick and easy or time-consuming and easy, but not the cycle: frontier. oh no.


see, without a dedicated benchmarking tool, running these kinds of tests requires a certain controllable environment, where variables are known and parameters can be reset in a click. this is not the case for the cycle: frontier, whose environment is usually trying to fucking kill you, particularly though the unavoidable presence of other players. i’ve never sat down to record some average fps values only to spend half my time cowering behind a tree, fearful of being shot, robbed and – worst of all – forced to start work over again.

read more","['settings', 'not the cycle', 'work', 'parameters', 'the case', 'variables', 'tests', 'the cycle', 'whose environment', 'other players', 'a specific area', 'these kinds', 'half my time', ') launch', 'a bunch', 'a dedicated benchmarking tool', 'hardware affect performance', 'a performance', 'sequence', 'most games', 'some average fps values', 'frontier', 'a tree', 'the occasion', 'a certain controllable environment', 'a click', 'benchmark tests', 'how different settings', 'repeatable runs', 'an accurate indication', 'june 22nd']",2022-06-21 15:56:28
Badge-farming might be behind some big Steam Next Fest demo player numbers,"{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'Badge-farming might be behind some big Steam Next Fest demo player numbers'}",https://www.rockpapershotgun.com/badge-farming-might-be-behind-some-big-steam-next-fest-demo-player-numbers,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/badge-farming-might-be-behind-some-big-steam-next-fest-demo-player-numbers'}]",CJ Wheeler,[{'name': 'CJ Wheeler'}],"Tue, 21 Jun 2022 15:31:44 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=15, tm_min=31, tm_sec=44, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Management', 'scheme': None, 'label': None}, {'term': 'Simon Carless', 'scheme': None, 'label': None}, {'term': 'Pavonis Interactive', 'scheme': None, 'label': None}, {'term': 'Steam', 'scheme': None, 'label': None}, {'term': 'Simulation', 'scheme': None, 'label': None}, {'term': 'Terra Invicta', 'scheme': None, 'label': None}, {'term': 'Steam Next Fest', 'scheme': None, 'label': None}, {'term': 'Terra Nil', 'scheme': None, 'label': None}, {'term': 'Strategy', 'scheme': None, 'label': None}, {'term': 'Free Lives', 'scheme': None, 'label': None}, {'term': 'Valve', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/badge-farming-might-be-behind-some-big-steam-next-fest-demo-player-numbers,False,"yesterday i wrote about eco-strategy game terra nil’s demo, which went gangbusters during last week’s steam next fest and shot up into the top 50 most played games on valve’s storefront. well, turns out that might be at least partly down to a practice called badge-farming. that’s according to industry pundit simon carless’ latest gamediscoverco newsletter, anyway.

read more",rock_paper_sg,1176470,"Badge-farming might be behind some big Steam Next Fest demo player numbers yesterday i wrote about eco-strategy game terra nil’s demo, which went gangbusters during last week’s steam next fest and shot up into the top 50 most played games on valve’s storefront. well, turns out that might be at least partly down to a practice called badge-farming. that’s according to industry pundit simon carless’ latest gamediscoverco newsletter, anyway.

read more","['steam', 'some big steam next fest demo player numbers', 'eco-strategy game terra nil’s demo', 'the top 50 most played games', 'badge-farming', 'valve’s storefront', 'industry pundit simon carless', 'gangbusters', 'last week', 'a practice', '’ latest gamediscoverco newsletter']",2022-06-21 15:31:44
"Neon White review: a slick, stylish speedrunner with parkour demon murder","{'type': 'text/plain', 'language': None, 'base': 'http://feeds.feedburner.com/RockPaperShotgun', 'value': 'Neon White review: a slick, stylish speedrunner with parkour demon murder'}",https://www.rockpapershotgun.com/neon-white-review,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.rockpapershotgun.com/neon-white-review'}]",Rymarr Williams,[{'name': 'Rymarr Williams'}],"Tue, 21 Jun 2022 14:30:42 +0000","time.struct_time(tm_year=2022, tm_mon=6, tm_mday=21, tm_hour=14, tm_min=30, tm_sec=42, tm_wday=1, tm_yday=172, tm_isdst=0)","[{'term': 'Neon White', 'scheme': None, 'label': None}, {'term': 'Platformer', 'scheme': None, 'label': None}, {'term': 'Angel Matrix', 'scheme': None, 'label': None}, {'term': 'FPS/Shooter', 'scheme': None, 'label': None}, {'term': 'Annapurna Interactive', 'scheme': None, 'label': None}, {'term': 'Wot I Think', 'scheme': None, 'label': None}, {'term': 'Anime', 'scheme': None, 'label': None}, {'term': 'Bestest Bests', 'scheme': None, 'label': None}, {'term': 'Indie', 'scheme': None, 'label': None}]",https://www.rockpapershotgun.com/neon-white-review,False,"so, you went and flubbed a reservoir dogs type of deal, and now you’re a dead’un. as if that wasn’t bad enough, it turns out that heaven is a corrupt bureaucracy that’s absolutely stuffed with shadowy demons and talking cats. those demons become your problem when god decides to give you a chance to earn your place in heaven by committing murder - stylish, speedrunning, parkouring demon murder. it’s perdition with extra steps, then, but is it any fun? dear reader, neon white kicks ass.
the game opens with an extremely anime narrative sequence and we’re introduced to the lovable (and less so) doofuses we’ll be shooting up paradise with. this is where most folks will stop and squee at the fact that player character neon white is voiced by the incomparable steve blum, perhaps known best for his role as sonorous space cowboy spike spiegel in cowboy bebop. white is joined by his fellow demon-slaying neons including yellow (best boy), violet (sucks), red (mysterious), and green (bad guy).
read more",rock_paper_sg,1533420,"Neon White review: a slick, stylish speedrunner with parkour demon murder so, you went and flubbed a reservoir dogs type of deal, and now you’re a dead’un. as if that wasn’t bad enough, it turns out that heaven is a corrupt bureaucracy that’s absolutely stuffed with shadowy demons and talking cats. those demons become your problem when god decides to give you a chance to earn your place in heaven by committing murder - stylish, speedrunning, parkouring demon murder. it’s perdition with extra steps, then, but is it any fun? dear reader, neon white kicks ass.
the game opens with an extremely anime narrative sequence and we’re introduced to the lovable (and less so) doofuses we’ll be shooting up paradise with. this is where most folks will stop and squee at the fact that player character neon white is voiced by the incomparable steve blum, perhaps known best for his role as sonorous space cowboy spike spiegel in cowboy bebop. white is joined by his fellow demon-slaying neons including yellow (best boy), violet (sucks), red (mysterious), and green (bad guy).
read more","['player character neon white', 'the incomparable steve blum', 'sonorous space cowboy spike spiegel', 'perdition', 'violet', 'sucks', 'the game', 'extra steps', 'yellow (best boy', 'god', 'his fellow demon-slaying neons', ') doofuses', 'demon murder', 'shadowy demons', 'a chance', 'the fact', 'your place', 'cats', 'his role', 'a corrupt bureaucracy', 'a reservoir dogs type', 'dear reader', 'a slick, stylish speedrunner', '.', 'parkour demon murder', 'most folks', 'an extremely anime narrative sequence', 'neon white kicks ass', 'heaven', 'those demons', 'a dead’un', 'any fun', 'neon white review', 'deal', 'cowboy bebop', 'green (bad guy', 'paradise', 'your problem']",2022-06-21 14:30:42
